#  JIO#
#  Name of dataset:	
#  Generating program:	Fresn-Main-AD2-v1.vi
#  Saved on file:	17-6-2025	14:03
#  Total number of sections:	1
#  ***SECTION	Dataset
#  *FREE
#  Model: CCD-S3600-D(-UV)
#  Hardware Revision: A1.00
#  Firmware Revision: A1.10
#  Serial Number:   015035288C33EBB5
#  type apertuur:
#  *PARA
#  n			aantal spleten 
#  a		mm	afstand tussen spleten 
#  b		mm	breedte spleten
#  l		m	Golflengte 
#  d	0	m	afstand puntbron tot apertuur
#  lB		m	afstand bronlens tot apertuur
#  fB		m	brandpuntsafstand bronlens
#  s	0	m	afstand apertuur tot scherm 
#  lS	 	m	afstand  apertuur tot schermlens 
#  fS		m	brandpuntsafstand schermlens 
#  p	8	um	Sensor Pixel Pitch
#  U	2.30	V	Voltage_Laserdiode
#  T	20	us	Integration Time
#  n	32		Scans per Acquisition
#  HwC	Off		Hardware Dark Correction
#  *DATA	3648	rows	2	columns
#  Index   	Averages
     557	746.344  
     558	752.406  
     559	746.937  
     560	760.531  
     561	754.875  
     562	747.844  
     563	741.500  
     564	742.969  
     565	745.437  
     566	749.375  
     567	752.031  
     568	750.687  
     569	745.562  
     570	740.625  
     571	736.469  
     572	732.969  
     573	729.937  
     574	728.687  
     575	727.687  
     576	726.562  
     577	724.812  
     578	730.531  
     579	726.312  
     580	738.625  
     581	733.812  
     582	727.219  
     583	719.812  
     584	721.812  
     585	723.312  
     586	728.094  
     587	729.531  
     588	728.062  
     589	724.656  
     590	719.562  
     591	715.531  
     592	713.031  
     593	711.562  
     594	711.406  
     595	712.625  
     596	712.156  
     597	712.031  
     598	717.656  
     599	713.187  
     600	725.750  
     601	721.687  
     602	717.625  
     603	712.906  
     604	717.594  
     605	721.812  
     606	728.594  
     607	732.625  
     608	734.250  
     609	732.687  
     610	730.594  
     611	727.750  
     612	727.312  
     613	727.875  
     614	729.937  
     615	731.969  
     616	733.125  
     617	733.750  
     618	742.969  
     619	741.000  
     620	757.281  
     621	753.781  
     622	750.781  
     623	747.125  
     624	751.969  
     625	755.875  
     626	763.000  
     627	767.344  
     628	768.781  
     629	766.844  
     630	764.469  
     631	762.437  
     632	761.500  
     633	762.281  
     634	762.687  
     635	762.719  
     636	764.625  
     637	766.406  
     638	775.437  
     639	772.219  
     640	790.031  
     641	787.094  
     642	781.500  
     643	775.344  
     644	780.562  
     645	784.156  
     646	790.969  
     647	794.812  
     648	794.469  
     649	791.094  
     650	785.094  
     651	780.719  
     652	779.219  
     653	777.625  
     654	776.156  
     655	775.750  
     656	773.625  
     657	773.062  
     658	779.375  
     659	774.000  
     660	787.937  
     661	780.469  
     662	773.000  
     663	766.312  
     664	768.125  
     665	769.187  
     666	773.062  
     667	776.531  
     668	775.156  
     669	770.344  
     670	764.219  
     671	759.281  
     672	754.031  
     673	751.875  
     674	750.156  
     675	749.375  
     676	747.719  
     677	745.437  
     678	750.906  
     679	744.562  
     680	759.094  
     681	753.469  
     682	748.125  
     683	740.406  
     684	742.250  
     685	744.094  
     686	746.844  
     687	748.625  
     688	747.344  
     689	742.844  
     690	736.594  
     691	732.687  
     692	728.031  
     693	726.000  
     694	725.062  
     695	724.062  
     696	722.437  
     697	720.875  
     698	726.937  
     699	723.594  
     700	737.656  
     701	734.687  
     702	730.781  
     703	725.594  
     704	728.937  
     705	731.594  
     706	736.437  
     707	739.812  
     708	740.656  
     709	738.187  
     710	734.031  
     711	728.500  
     712	725.469  
     713	724.687  
     714	724.625  
     715	725.375  
     716	726.812  
     717	726.812  
     718	735.344  
     719	734.750  
     720	750.906  
     721	747.750  
     722	743.875  
     723	739.906  
     724	745.281  
     725	749.281  
     726	757.156  
     727	762.031  
     728	764.219  
     729	763.219  
     730	760.875  
     731	758.844  
     732	758.094  
     733	757.969  
     734	758.656  
     735	759.781  
     736	761.281  
     737	762.344  
     738	770.000  
     739	768.062  
     740	787.469  
     741	782.781  
     742	778.562  
     743	774.969  
     744	780.187  
     745	783.906  
     746	791.281  
     747	797.250  
     748	799.156  
     749	797.094  
     750	794.500  
     751	791.031  
     752	788.625  
     753	787.187  
     754	788.469  
     755	789.656  
     756	790.594  
     757	789.656  
     758	794.969  
     759	792.125  
     760	809.406  
     761	804.250  
     762	797.250  
     763	790.469  
     764	793.000  
     765	795.250  
     766	800.812  
     767	803.719  
     768	803.844  
     769	798.812  
     770	793.750  
     771	788.969  
     772	783.687  
     773	780.187  
     774	776.812  
     775	776.250  
     776	775.406  
     777	773.312  
     778	777.719  
     779	772.187  
     780	787.094  
     781	780.469  
     782	771.781  
     783	764.812  
     784	766.031  
     785	766.937  
     786	769.812  
     787	770.656  
     788	769.156  
     789	764.750  
     790	757.906  
     791	751.750  
     792	745.812  
     793	742.406  
     794	741.500  
     795	740.875  
     796	739.250  
     797	738.156  
