#  JIO#
#  Name of dataset:	
#  Generating program:	Fresn-Main-AD2-v1.vi
#  Saved on file:	16-6-2025	10:00
#  Total number of sections:	1
#  ***SECTION	Dataset
#  *FREE
#  Model: CCD-S3600-D(-UV)
#  Hardware Revision: A1.00
#  Firmware Revision: A1.10
#  Serial Number:   015035288C33EBB5
#  type apertuur:
#  *PARA
#  n			aantal spleten 
#  a		mm	afstand tussen spleten 
#  b		mm	breedte spleten
#  l		m	Golflengte 
#  d	0	m	afstand puntbron tot apertuur
#  lB		m	afstand bronlens tot apertuur
#  fB		m	brandpuntsafstand bronlens
#  s	0	m	afstand apertuur tot scherm 
#  lS	 	m	afstand  apertuur tot schermlens 
#  fS		m	brandpuntsafstand schermlens 
#  p	8	um	Sensor Pixel Pitch
#  U	2.30	V	Voltage_Laserdiode
#  T	10	us	Integration Time
#  n	10		Scans per Acquisition
#  HwC	Off		Hardware Dark Correction
#  *DATA	3648	rows	2	columns
#  Index   	Averages
     691	443.100  
     692	441.800  
     693	436.900  
     694	439.900  
     695	441.300  
     696	443.900  
     697	445.200  
     698	451.800  
     699	443.900  
     700	443.100  
     701	442.200  
     702	440.300  
     703	436.400  
     704	439.000  
     705	440.600  
     706	442.900  
     707	443.400  
     708	450.300  
     709	443.200  
     710	442.700  
     711	441.500  
     712	440.700  
     713	436.400  
     714	439.000  
     715	440.700  
     716	443.000  
     717	444.000  
     718	451.000  
     719	442.900  
     720	442.400  
     721	441.900  
     722	440.400  
     723	436.200  
     724	439.100  
     725	440.100  
     726	442.800  
     727	444.200  
     728	450.900  
     729	443.000  
     730	442.800  
     731	441.200  
     732	440.600  
     733	435.800  
     734	438.600  
     735	440.300  
     736	442.800  
     737	444.000  
     738	450.700  
     739	442.600  
     740	442.600  
     741	441.900  
     742	440.700  
     743	436.700  
     744	438.400  
     745	440.600  
     746	443.600  
     747	444.000  
     748	450.700  
     749	443.200  
     750	442.500  
     751	442.400  
     752	440.800  
     753	436.000  
     754	438.800  
     755	440.700  
     756	443.300  
     757	444.800  
     758	452.100  
     759	443.700  
     760	443.300  
     761	442.900  
     762	441.500  
     763	438.100  
     764	439.800  
     765	441.700  
     766	444.900  
     767	445.000  
     768	452.300  
     769	445.000  
     770	444.500  
     771	443.900  
     772	442.700  
     773	438.500  
     774	440.300  
     775	442.600  
     776	444.800  
     777	446.100  
     778	452.900  
     779	445.000  
     780	444.900  
     781	444.500  
     782	443.300  
     783	439.600  
     784	441.200  
     785	443.100  
     786	446.000  
     787	446.400  
     788	453.800  
     789	446.000  
     790	445.500  
     791	444.900  
     792	443.400  
     793	438.000  
     794	440.900  
     795	442.100  
     796	445.100  
     797	445.700  
     798	452.300  
     799	445.100  
     800	445.300  
     801	443.900  
     802	443.400  
     803	438.900  
     804	440.700  
     805	442.400  
     806	444.500  
     807	445.600  
     808	452.300  
     809	444.000  
     810	444.300  
     811	443.900  
     812	442.200  
     813	437.600  
     814	439.500  
     815	441.200  
     816	443.600  
     817	444.600  
     818	451.400  
     819	443.500  
     820	442.700  
     821	441.700  
     822	441.000  
     823	436.100  
     824	438.900  
     825	440.100  
     826	443.500  
     827	444.000  
     828	450.800  
     829	443.300  
     830	442.600  
     831	441.800  
     832	440.700  
     833	435.600  
     834	438.500  
     835	440.800  
     836	443.100  
     837	443.800  
     838	450.900  
     839	442.600  
     840	443.100  
     841	441.500  
     842	440.400  
     843	435.900  
     844	438.500  
     845	441.000  
     846	443.400  
     847	444.000  
     848	451.000  
     849	443.200  
     850	442.800  
     851	442.000  
     852	440.500  
     853	436.900  
     854	439.100  
     855	441.000  
     856	444.100  
     857	444.700  
     858	451.700  
     859	443.500  
     860	443.300  
     861	443.100  
     862	441.900  
     863	438.000  
     864	439.600  
     865	441.800  
     866	444.600  
     867	445.400  
     868	452.700  
     869	445.100  
     870	444.600  
     871	444.400  
     872	443.300  
     873	438.400  
     874	441.500  
     875	442.400  
     876	445.800  
     877	446.100  
     878	453.800  
     879	446.400  
     880	445.500  
     881	445.300  
     882	444.000  
     883	440.300  
     884	441.700  
     885	443.500  
     886	446.100  
     887	447.100  
     888	454.700  
     889	446.800  
     890	447.200  
     891	446.500  
     892	445.700  
     893	441.700  
     894	443.700  
     895	445.600  
     896	447.900  
     897	448.800  
     898	455.400  
     899	447.200  
     900	446.800  
     901	446.700  
     902	445.800  
     903	441.700  
     904	443.300  
     905	444.500  
